arm,tstart,steps,nfe,depth,n,cfg_tar,run,lpaps,lpaps_sem,clap,clap_sem,muq,muq_sem,clap_dir,clap_dir_sem,mulan_dir,mulan_dir_sem
DDPM-inv,10,40,100,25,696,3.5,stableaudio_ddpm_nolora_full_nfe100_t10_s40_cfgtar3.5,2.8648904530995196,0.015185593516408491,0.23128010951784536,0.004622545274323656,0.16008038429079052,0.007097575756006717,0.06638878446618286,0.003993466363357746,0.11203321714848066,0.005433152655959364
DDPM-inv,12,38,100,32,696,3.5,stableaudio_ddpm_nolora_full_nfe100_t12_s38_cfgtar3.5,2.909841299830611,0.015534160879453108,0.23764670024951787,0.004601210595390358,0.16523337585436068,0.007109974239783407,0.08125377687774114,0.004077999880486297,0.12581352058707082,0.005474564933139711
DDPM-inv,17,33,100,52,696,3.5,stableaudio_ddpm_nolora_full_nfe100_t17_s33_cfgtar3.5,3.5706415361628445,0.025680175406969374,0.28358334785996814,0.004019398460006619,0.20058344540871337,0.006756316205182601,0.16171516672622455,0.00496039159615985,0.19322042196357472,0.006238532958978667
DDPM-inv,21,29,100,72,696,3.5,stableaudio_ddpm_nolora_full_nfe100_t21_s29_cfgtar3.5,4.179313777312921,0.03283760536977114,0.30308907771033905,0.003654608886204365,0.21518672543949843,0.006322386149032229,0.19216773652567945,0.005562283338349446,0.23090430835781126,0.006674155652078792
DDPM-inv,25,25,100,100,696,3.5,stableaudio_ddpm_nolora_full_nfe100_t25_s25_cfgtar3.5,4.225033111504897,0.03255879897750338,0.2991295218875946,0.003628629581171491,0.21736996819451854,0.0063785152964422115,0.19059762165175173,0.005580405958599501,0.23583927981812378,0.006649288555214188
DDPM-inv,10,40,100,25,696,7.0,stableaudio_ddpm_nolora_full_nfe100_t10_s40_cfgtar7.0,2.903550048577831,0.015194381704716715,0.23803250398245987,0.0046082912482442884,0.16454416116309517,0.007104124612149217,0.07818552090427783,0.004111895792809825,0.12575852822300967,0.0055595180543684545
DDPM-inv,12,38,100,32,696,7.0,stableaudio_ddpm_nolora_full_nfe100_t12_s38_cfgtar7.0,3.0357480727221775,0.016593487608484243,0.25210943055592056,0.004514346188292788,0.17617017299909649,0.007070337506043344,0.106371449597311,0.004408915871370038,0.1534632857963871,0.0059854945150116
DDPM-inv,17,33,100,52,696,7.0,stableaudio_ddpm_nolora_full_nfe100_t17_s33_cfgtar7.0,4.262171271731685,0.029723975003708335,0.3176715737111265,0.0036170945662727825,0.2311735988018202,0.0063312726815136465,0.21212427107210474,0.0057006167616517976,0.2556571417117502,0.006895171642899446
DDPM-inv,21,29,100,72,696,7.0,stableaudio_ddpm_nolora_full_nfe100_t21_s29_cfgtar7.0,4.7897657870275765,0.031166496897614197,0.3257658601209737,0.003412964418387047,0.24208870087403184,0.006032159293697749,0.22607510014010282,0.0059894448108511605,0.27983598160188133,0.007039361968818348
DDPM-inv,25,25,100,100,696,7.0,stableaudio_ddpm_nolora_full_nfe100_t25_s25_cfgtar7.0,4.8049822933657875,0.03158704691043772,0.3213305996559757,0.003443775974847419,0.24142549825288975,0.0060410897857506515,0.22349082399962533,0.0060096383872588486,0.28211184788693344,0.006880664659225273
